gid,role,role_score,cluster_id,evidence,priority_score
100000004269433100,peripheral,0.4,5,"Низкая активность: 0 входящих, 1 исходящих связей.",0.05598354109400144
100000004737477100,peripheral,0.4,32,"Низкая активность: 2 входящих, 1 исходящих связей.",0.05992511866119842
100000008708368100,peripheral,0.4,43,"Низкая активность: 1 входящих, 0 исходящих связей.",0.056232194167673825
100000008782056100,peripheral,0.4,43,"Низкая активность: 1 входящих, 0 исходящих связей.",0.056288956842978945
100000002289937100,peripheral,0.4,43,"Низкая активность: 1 входящих, 0 исходящих связей.",0.056193578745454234
100000004105288100,peripheral,0.4,65,"Низкая активность: 2 входящих, 0 исходящих связей.",0.06655831331129505
100000001899164100,coordinator,0.75,2,"Признаки координации: 4 вх./3 исх., betweenness=0.000 (топ по посредничеству среди узлов со смешанной активностью). Входит в короткий возвратный цикл переводов (≤4 шага).",0.4521441660929614
100000008718089100,peripheral,0.4,43,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05614667733788482
100000000580561100,peripheral,0.4,17,"Низкая активность: 2 входящих, 3 исходящих связей. Входит в короткий возвратный цикл переводов (≤4 шага).",0.09026696864185972
100000007939160100,peripheral,0.4,17,"Низкая активность: 1 входящих, 2 исходящих связей. Входит в короткий возвратный цикл переводов (≤4 шага).",0.07838011376812985
100000003115284100,consolidator,0.9,0,"Признаки консолидации: получает от 8 плательщиков, отдаёт 2 (вход в 4.0× больше выхода). Входит в короткий возвратный цикл переводов (≤4 шага).",0.4948584555798236
100000008745725100,peripheral,0.4,43,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05647775968786985
100000002173161100,peripheral,0.4,21,"Низкая активность: 3 входящих, 0 исходящих связей.",0.06687097329691878
100000008777088100,peripheral,0.4,43,"Низкая активность: 1 входящих, 0 исходящих связей.",0.056172574980308955
100000006326645100,peripheral,0.4,43,"Низкая активность: 1 входящих, 0 исходящих связей.",0.056248860655316604
100000002890167100,peripheral,0.4,21,"Низкая активность: 1 входящих, 0 исходящих связей.",0.05661915600263826
100000005877725100,peripheral,0.4,43,"Низкая активность: 1 входящих, 0 исходящих связей.",0.056718672874086204
